brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
Ford,Ka+,2017,Manual,16207,Petrol,145,57.7,1.2,6830
Ford,Mondeo,2016,Manual,29597,Diesel,30,62.8,2.0,13320
Ford,Fiesta,2017,Manual,11961,Petrol,20,62.8,1.0,10510
Ford,Fiesta,2014,Manual,16463,Petrol,30,54.3,1.2,7020
Ford,Kuga,2018,Manual,15956,Diesel,145,64.2,1.5,16991
Ford,Fiesta,2018,Manual,26357,Petrol,145,65.7,1.0,10790
Ford,Focus,2018,Manual,20881,Diesel,145,67.3,2.0,17500
Ford,EcoSport,2018,Manual,4352,Petrol,145,54.3,1.0,14690
Ford,Ka+,2018,Manual,15472,Petrol,145,57.7,1.2,6990
Ford,Focus,2017,Manual,13239,Diesel,145,74.3,1.5,11790
Ford,Kuga,2017,Manual,23444,Diesel,145,64.2,1.5,14290
Ford,Fiesta,2018,Manual,38779,Petrol,145,64.2,1.1,8500
Ford,Fiesta,2018,Semi-Auto,31476,Petrol,145,54.3,1.0,11790
Ford,Fiesta,2019,Manual,7144,Petrol,150,58.9,1.0,15290
Ford,Fiesta,2018,Manual,13263,Petrol,150,65.7,1.0,14290
Ford,Edge,2019,Semi-Auto,1537,Diesel,150,37.2,2.0,33591
Ford,Fiesta,2018,Manual,11997,Petrol,145,65.7,1.0,11200
Ford,Fiesta,2018,Manual,13170,Petrol,150,65.7,1.0,9790
Ford,Kuga,2018,Manual,17119,Diesel,150,64.2,1.5,15000
Ford,Focus,2018,Manual,20425,Petrol,150,57.7,1.0,12990
Ford,Kuga,2018,Manual,17105,Diesel,150,47.9,2.0,15990
Ford,Fiesta,2018,Manual,11924,Petrol,150,65.7,1.0,10790
Ford,Fiesta,2018,Manual,8895,Petrol,150,65.7,1.0,14990
Ford,Fiesta,2015,Manual,47281,Petrol,125,54.3,1.2,5790
Ford,Focus,2017,Manual,17113,Petrol,145,61.4,1.0,10690
Ford,Focus,2015,Manual,76216,Petrol,20,61.4,1.0,6690
Ford,Focus,2015,Manual,28971,Petrol,20,60.1,1.0,7990
Ford,S-MAX,2019,Manual,12567,Diesel,145,54.3,2.0,25990
Ford,Fiesta,2018,Manual,9616,Petrol,145,64.2,1.1,8990
Ford,Fiesta,2018,Manual,8335,Petrol,145,65.7,1.0,9700
Ford,Focus,2018,Manual,17039,Petrol,145,41.5,2.0,18765
Ford,Focus,2018,Manual,12514,Petrol,145,41.5,2.0,18500
Ford,B-MAX,2016,Manual,23002,Diesel,0,74.4,1.5,8200
Ford,Fiesta,2018,Manual,24674,Petrol,145,65.7,1.0,10990
Ford,C-MAX,2017,Manual,4873,Petrol,30,55.4,1.0,11490
Ford,Focus,2018,Manual,8067,Petrol,150,60.1,1.0,12290
Ford,Focus,2014,Manual,51341,Petrol,30,56.5,1.0,6790
Ford,Focus,2018,Manual,13470,Diesel,150,74.3,1.5,12990
Ford,Kuga,2019,Manual,5787,Diesel,150,54.3,1.5,18500
Ford,EcoSport,2016,Manual,16942,Petrol,125,52.3,1.0,9790
Ford,Fiesta,2016,Manual,54503,Petrol,0,65.7,1.0,7790
Ford,Fiesta,2018,Manual,9575,Petrol,150,64.2,1.1,9790
Ford,Fiesta,2014,Manual,29607,Petrol,30,54.3,1.2,6490
Ford,Focus,2018,Manual,12621,Petrol,145,60.1,1.0,11800
Ford,Fiesta,2018,Manual,10567,Petrol,145,64.2,1.1,9690
Ford,Kuga,2017,Semi-Auto,27653,Diesel,145,54.3,2.0,16500
Ford,Fiesta,2018,Manual,5505,Petrol,145,65.7,1.0,11500
Ford,Focus,2018,Manual,16970,Petrol,145,41.5,2.0,18500
Ford,Fiesta,2017,Manual,12890,Petrol,145,65.7,1.0,10901
Ford,Fiesta,2018,Manual,24792,Petrol,150,64.2,1.1,8490
Ford,Focus,2018,Manual,7519,Petrol,145,41.5,2.0,17990
Ford,Kuga,2018,Semi-Auto,12365,Diesel,145,54.3,2.0,20990
Ford,Kuga,2016,Manual,26543,Diesel,145,54.3,2.0,15290
Ford,Focus,2016,Semi-Auto,32618,Diesel,0,74.3,1.5,9990
Ford,Focus,2019,Manual,5298,Petrol,150,60.1,1.0,17990
Ford,Focus,2018,Manual,23915,Petrol,150,60.1,1.0,11990
Ford,Fiesta,2017,Manual,24013,Petrol,150,65.7,1.0,9500
Ford,Focus,2018,Manual,46286,Petrol,150,41.5,2.0,15790
Ford,Focus,2018,Manual,12956,Petrol,150,60.1,1.0,11990
Ford,Fiesta,2018,Manual,10691,Petrol,150,64.2,1.1,9990
Ford,Focus,2018,Manual,22786,Petrol,150,51.4,1.5,13190
Ford,Fiesta,2019,Manual,13,Petrol,150,58.9,1.0,11690
Ford,Fiesta,2015,Manual,35155,Petrol,0,65.7,1.0,7790
Ford,Fiesta,2018,Manual,8769,Petrol,145,64.2,1.1,9700
Ford,Fiesta,2018,Manual,7760,Petrol,145,65.7,1.0,12000
Ford,Fiesta,2018,Manual,13585,Petrol,145,65.7,1.0,11290
Ford,EcoSport,2018,Manual,4979,Petrol,145,54.3,1.0,13790
Ford,Fiesta,2018,Manual,12127,Petrol,145,65.7,1.0,11690
Ford,Fiesta,2019,Semi-Auto,2341,Petrol,145,48.7,1.0,18591
Ford,Focus,2014,Manual,23800,Petrol,30,56.5,1.0,8500
Ford,Focus,2018,Manual,11785,Petrol,145,60.1,1.0,12990
Ford,EcoSport,2018,Manual,7310,Petrol,145,54.3,1.0,15500
Ford,Fiesta,2018,Manual,8156,Petrol,145,65.7,1.0,11690
Ford,Focus,2018,Manual,2908,Petrol,145,60.1,1.0,17500
Ford,S-MAX,2019,Semi-Auto,623,Diesel,145,43.5,2.0,30000
Ford,S-MAX,2019,Manual,7400,Diesel,145,54.3,2.0,28000
Ford,Focus,2019,Manual,5989,Petrol,145,60.1,1.0,17200
Ford,Fiesta,2019,Manual,7504,Petrol,145,61.4,1.0,15500
Ford,Fiesta,2018,Manual,31520,Petrol,145,65.7,1.0,11500
Ford,Focus,2019,Automatic,11211,Petrol,145,48.7,1.0,17500
Ford,Fiesta,2017,Manual,18605,Petrol,145,65.7,1.0,12000
Ford,Kuga,2019,Manual,4596,Diesel,145,54.3,1.5,19500
Ford,Fiesta,2018,Manual,25367,Petrol,145,58.9,1.0,10500
Ford,Focus,2018,Manual,14917,Petrol,145,60.1,1.0,12000
Ford,Fiesta,2018,Manual,13691,Petrol,145,65.7,1.0,10000
Ford,Fiesta,2018,Manual,2729,Petrol,145,58.9,1.0,11500
Ford,Fiesta,2016,Manual,28000,Petrol,125,54.3,1.2,8400
Ford,Fiesta,2018,Manual,15356,Petrol,145,65.7,1.0,10800
Ford,Fiesta,2018,Manual,8363,Petrol,145,58.9,1.0,10500
Ford,Fiesta,2018,Manual,15682,Petrol,145,65.7,1.0,10000
Ford,Focus,2018,Manual,12686,Petrol,145,57.7,1.0,13700
Ford,Mondeo,2014,Manual,73883,Diesel,30,62.8,2.0,7000
Ford,Kuga,2016,Manual,40016,Diesel,125,60.1,2.0,10500
Ford,Fiesta,2018,Manual,13820,Petrol,145,65.7,1.0,11500
Ford,Focus,2016,Manual,17456,Diesel,20,67.3,2.0,17000
Ford,Fiesta,2018,Manual,6042,Petrol,145,64.2,1.1,10500
Ford,Galaxy,2018,Manual,37411,Diesel,145,56.5,2.0,17900
Ford,Kuga,2017,Manual,13240,Diesel,150,60.1,2.0,15500
Ford,B-MAX,2013,Manual,36914,Petrol,30,57.7,1.0,7200
Ford,Fiesta,2015,Manual,23658,Petrol,125,54.3,1.2,7500
Ford,Fiesta,2018,Manual,11143,Petrol,145,65.7,1.0,10499
Ford,Fiesta,2018,Manual,12874,Petrol,150,65.7,1.0,11695
Ford,Mondeo,2013,Manual,61074,Diesel,150,53.3,2.0,6500
Ford,Focus,2017,Manual,21718,Petrol,150,60.1,1.0,10500
Ford,Fiesta,2015,Manual,52353,Petrol,30,54.3,1.2,6700
Ford,Edge,2018,Semi-Auto,9412,Diesel,150,47.9,2.0,24000
Ford,Kuga,2017,Manual,30190,Diesel,150,60.1,2.0,16500
Ford,Kuga,2017,Manual,15210,Diesel,150,54.3,2.0,18200
Ford,Focus,2017,Manual,29805,Petrol,150,60.1,1.0,10200
Ford,Fiesta,2018,Manual,19153,Petrol,145,65.7,1.0,10800
Ford,Fiesta,2017,Manual,23403,Petrol,145,65.7,1.0,10200
Ford,EcoSport,2018,Manual,9500,Petrol,145,51.4,1.0,15500
Ford,Fiesta,2018,Manual,15141,Petrol,150,64.2,1.1,8990
Ford,Kuga,2019,Manual,8913,Petrol,145,35.3,1.5,18500
Ford,Fiesta,2017,Manual,18928,Petrol,145,64.2,1.1,9500
Ford,Focus,2018,Manual,15918,Petrol,145,60.1,1.0,15000
Ford,Kuga,2018,Manual,21930,Petrol,150,39.2,1.5,18200
Ford,EcoSport,2017,Manual,27064,Petrol,160,44.8,1.5,10000
Ford,Focus,2018,Manual,12130,Petrol,145,41.5,2.0,19000
Ford,Focus,2018,Manual,20045,Diesel,145,74.3,1.5,12000
Ford,C-MAX,2016,Semi-Auto,15565,Diesel,20,64.2,1.5,11500
Ford,Fiesta,2017,Manual,45500,Diesel,150,85.6,1.5,9200
Ford,Fiesta,2015,Manual,19784,Petrol,125,54.3,1.2,6800
Ford,Fiesta,2017,Manual,6745,Petrol,145,65.7,1.0,11175
Ford,B-MAX,2014,Semi-Auto,23521,Petrol,160,44.1,1.6,6990
Ford,Kuga,2018,Semi-Auto,18472,Diesel,150,54.3,2.0,19272
Ford,Focus,2017,Manual,30564,Petrol,145,58.9,1.0,11795
Ford,Focus,2014,Manual,33202,Petrol,235,39.2,2.0,12750
Ford,Edge,2016,Semi-Auto,20331,Diesel,200,47.9,2.0,20490
Ford,Fiesta,2016,Manual,15000,Petrol,0,65.7,1.0,9795
Ford,Fiesta,2017,Manual,13000,Petrol,145,65.7,1.0,10795
Ford,C-MAX,2015,Manual,10500,Petrol,30,55.4,1.0,10795
Ford,EcoSport,2017,Manual,8000,Diesel,150,64.2,1.5,10295
Ford,Fiesta,2017,Semi-Auto,9896,Petrol,145,57.7,1.0,10699
Ford,EcoSport,2017,Manual,26775,Petrol,125,52.3,1.0,9377
Ford,Fiesta,2018,Manual,8419,Petrol,145,62.8,1.0,13100
Ford,Fiesta,2018,Manual,5110,Petrol,145,64.2,1.1,10800
Ford,Fiesta,2018,Manual,14380,Petrol,145,65.7,1.0,12700
Ford,Fiesta,2018,Manual,12836,Petrol,145,65.7,1.0,11600
Ford,Kuga,2017,Manual,15883,Diesel,145,60.1,2.0,16300
Ford,EcoSport,2017,Manual,23149,Petrol,145,53.3,1.0,10975
Ford,Galaxy,2018,Manual,37085,Diesel,145,56.5,2.0,18000
Ford,Fiesta,2018,Manual,33080,Petrol,145,65.7,1.0,10600
Ford,Fiesta,2017,Semi-Auto,14916,Petrol,0,57.7,1.0,12000
Ford,EcoSport,2018,Manual,1520,Diesel,145,67.3,1.5,16000
Ford,Fiesta,2019,Manual,1793,Petrol,145,55.4,1.0,18000
Ford,Focus,2018,Automatic,12315,Petrol,145,50.4,1.0,15299
Ford,Fiesta,2019,Manual,3557,Petrol,145,55.4,1.0,16000
Ford,Focus,2019,Manual,13728,Petrol,145,49.6,1.0,16499
Ford,Focus,2019,Automatic,12859,Petrol,145,41.5,1.0,19000
Ford,Focus,2019,Manual,9742,Petrol,145,60.1,1.0,15299
Ford,Focus,2019,Manual,10263,Petrol,145,58.9,1.0,16000
Ford,Focus,2018,Manual,12702,Petrol,145,58.9,1.0,16000
Ford,Focus,2017,Manual,15000,Petrol,145,60.1,1.0,11995
Ford,Focus,2018,Manual,11910,Petrol,145,58.9,1.0,17000
Ford,Kuga,2019,Semi-Auto,4688,Diesel,145,42.2,2.0,25000
Ford,Galaxy,2018,Automatic,8339,Diesel,145,52.3,2.0,24499
Ford,Fiesta,2019,Manual,3889,Petrol,145,56.5,1.0,14000
Ford,Fiesta,2019,Manual,9988,Petrol,145,58.9,1.0,15000
Ford,Mondeo,2018,Automatic,15647,Diesel,145,57.7,2.0,19000
Ford,Mondeo,2015,Manual,31302,Diesel,30,64.2,2.0,11499
Ford,Focus,2018,Manual,9699,Petrol,145,58.9,1.0,16000
Ford,Galaxy,2018,Manual,4753,Diesel,145,56.5,2.0,23499
Ford,Kuga,2017,Manual,17501,Diesel,145,60.1,2.0,19000
Ford,Edge,2018,Semi-Auto,27215,Diesel,150,47.9,2.0,24999
Ford,Kuga,2018,Manual,24297,Diesel,145,54.3,2.0,19499
Ford,Focus,2019,Manual,9960,Petrol,145,60.1,1.0,17000
Ford,Focus,2018,Manual,4853,Petrol,145,60.1,1.0,17000
Ford,EcoSport,2018,Manual,11852,Petrol,145,53.3,1.0,13495
Ford,Edge,2016,Manual,21476,Diesel,205,47.9,2.0,18700
Ford,Focus,2016,Manual,39556,Petrol,20,60.1,1.0,8750
Ford,Kuga,2018,Manual,9929,Diesel,150,54.3,1.5,18400
Ford,Fiesta,2018,Manual,31997,Petrol,145,65.7,1.0,10308
Ford,Focus,2019,Manual,9083,Petrol,145,60.1,1.0,16470
Ford,Focus,2019,Manual,731,Petrol,145,60.1,1.0,18299
Ford,Ka+,2019,Manual,4893,Petrol,145,47.9,1.2,10499
Ford,Ka+,2019,Manual,4485,Petrol,145,47.9,1.2,11000
Ford,Ka+,2019,Manual,1645,Petrol,145,47.9,1.2,11000
Ford,Ka+,2019,Manual,3439,Petrol,145,47.9,1.2,11299
Ford,Ka+,2017,Manual,10084,Petrol,145,57.7,1.2,8000
Ford,EcoSport,2019,Manual,4325,Petrol,145,52.3,1.0,19000
Ford,Focus,2017,Manual,10981,Petrol,20,61.4,1.0,11000
Ford,Fiesta,2017,Manual,4277,Petrol,145,62.8,1.0,12499
Ford,Focus,2017,Manual,10276,Petrol,145,60.1,1.0,12499
Ford,Fiesta,2019,Manual,1384,Petrol,145,48.7,1.1,14000
Ford,Fiesta,2019,Manual,1559,Petrol,145,48.7,1.1,14000
Ford,Fiesta,2019,Manual,886,Petrol,145,48.7,1.1,14000
Ford,Focus,2018,Manual,13856,Petrol,145,41.5,2.0,20000
Ford,EcoSport,2018,Manual,10549,Petrol,145,54.3,1.0,15000
Ford,Ka+,2018,Manual,4750,Petrol,145,57.7,1.2,8000
Ford,Ka+,2018,Manual,8169,Petrol,145,57.7,1.2,7799
Ford,Ka+,2018,Manual,4977,Petrol,145,57.7,1.2,8000
Ford,Puma,2020,Manual,363,Petrol,145,50.4,1.0,23000
Ford,Fiesta,2017,Manual,23337,Petrol,0,65.7,1.0,9799
Ford,Focus,2018,Manual,7530,Diesel,145,80.7,1.5,16999
Ford,Fiesta,2019,Manual,4336,Petrol,145,58.9,1.0,14000
Ford,EcoSport,2019,Manual,1743,Diesel,145,64.2,1.5,17000
Ford,Focus,2019,Manual,5842,Diesel,145,80.7,1.5,15000
Ford,Kuga,2017,Manual,15555,Diesel,145,54.3,2.0,17000
Ford,Fiesta,2017,Manual,28969,Petrol,145,65.7,1.0,10000
Ford,Fiesta,2014,Manual,17551,Petrol,0,65.7,1.0,7499
Ford,Ka+,2018,Manual,2618,Petrol,145,43.5,1.2,10699
Ford,Fiesta,2017,Manual,7391,Petrol,0,65.7,1.0,9200
Ford,Fiesta,2019,Manual,1035,Petrol,145,58.9,1.0,15000
Ford,Fiesta,2018,Manual,3475,Petrol,145,64.2,1.1,10700
Ford,Focus,2019,Manual,8325,Petrol,145,58.9,1.0,16000
Ford,Ka+,2018,Manual,5846,Petrol,145,47.9,1.2,10000
Ford,Fiesta,2019,Manual,1459,Petrol,145,48.7,1.1,14000
Ford,Fiesta,2015,Manual,13324,Petrol,30,54.3,1.2,8070
Ford,Fiesta,2016,Manual,21314,Petrol,20,62.8,1.0,9710
Ford,Focus,2013,Manual,74015,Diesel,20,67.3,1.6,4995
Ford,KA,2015,Manual,12809,Petrol,30,57.7,1.2,5420
Ford,Focus,2018,Manual,18770,Petrol,145,57.7,1.0,12030
Ford,Mondeo,2015,Manual,20486,Diesel,20,67.3,2.0,11414
Ford,Fiesta,2015,Manual,71200,Diesel,0,78.5,1.5,5800
Ford,Fiesta,2016,Manual,46891,Petrol,0,65.7,1.0,7795
Ford,Edge,2016,Manual,73079,Diesel,160,48.7,2.0,15995
Ford,EcoSport,2019,Manual,5806,Petrol,145,53.3,1.0,14995
Ford,Focus,2018,Manual,23164,Diesel,145,74.3,1.5,12600
Ford,Fiesta,2018,Manual,7026,Petrol,145,65.7,1.0,12750
Ford,Fiesta,2018,Manual,9674,Petrol,145,65.7,1.0,12600
Ford,Fiesta,2018,Manual,15675,Petrol,145,65.7,1.0,10500
Ford,Mondeo,2019,Manual,23,Diesel,145,65.7,2.0,19500
Ford,Mondeo,2019,Manual,33,Diesel,145,65.7,2.0,19500
Ford,Fiesta,2015,Manual,31945,Petrol,0,65.7,1.0,7495
Ford,Fiesta,2016,Manual,21105,Diesel,0,78.5,1.5,9950
Ford,Fiesta,2016,Manual,24220,Petrol,0,65.7,1.0,8250
Ford,Fiesta,2019,Manual,51,Petrol,145,58.9,1.0,14995
Ford,Fiesta,2019,Manual,6000,Diesel,145,58.9,1.5,13495
Ford,Kuga,2019,Automatic,400,Diesel,145,47.9,2.0,23995
Ford,EcoSport,2019,Manual,6000,Petrol,145,53.3,1.0,16995
Ford,B-MAX,2015,Manual,46510,Petrol,30,55.4,1.0,7245
Ford,Galaxy,2016,Manual,11850,Diesel,125,56.5,2.0,18995
Ford,Ka+,2019,Manual,10040,Petrol,145,43.5,1.2,9695
Ford,Fiesta,2018,Manual,11395,Petrol,145,65.7,1.0,13495
Ford,Fiesta,2017,Manual,34682,Petrol,145,65.7,1.0,8995
Ford,Fiesta,2017,Manual,25456,Petrol,145,65.7,1.0,8795
Ford,Focus,2017,Manual,27530,Petrol,20,60.1,1.0,11000
Ford,Fiesta,2017,Manual,18378,Petrol,125,54.3,1.2,8799
Ford,Fiesta,2018,Manual,10000,Petrol,145,62.8,1.0,15699
Ford,Fiesta,2018,Manual,7485,Petrol,145,65.7,1.0,11000
Ford,Fiesta,2016,Manual,17431,Petrol,20,62.8,1.0,10000
Ford,Ka+,2018,Manual,10,Petrol,145,47.9,1.2,8995
Ford,Ka+,2018,Manual,6275,Petrol,145,47.9,1.2,9495
Ford,Fiesta,2018,Manual,7380,Petrol,145,55.4,1.0,13995
Ford,Ka+,2017,Manual,29815,Petrol,30,57.7,1.2,7495
Ford,Fiesta,2018,Manual,6225,Petrol,145,40.3,1.5,16495
Ford,EcoSport,2018,Manual,9720,Diesel,145,58.9,1.5,13995
Ford,Edge,2019,Automatic,3000,Diesel,145,40.4,2.0,23995
Ford,Fiesta,2019,Manual,700,Petrol,145,58.9,1.0,13495
Ford,KA,2016,Manual,22280,Petrol,30,57.7,1.2,5495
Ford,Fiesta,2018,Manual,11053,Petrol,145,65.7,1.0,11500
Ford,Focus,2019,Manual,12263,Petrol,145,49.6,1.0,16200
Ford,Focus,2019,Manual,12820,Petrol,145,60.1,1.0,16073
Ford,Focus,2019,Manual,9379,Petrol,145,58.9,1.0,15800
Ford,Focus,2019,Manual,6330,Petrol,145,60.1,1.0,14995
Ford,Fiesta,2017,Automatic,5720,Petrol,145,54.3,1.0,11995
Ford,EcoSport,2018,Manual,4835,Diesel,145,58.9,1.5,15995
Ford,Focus,2019,Manual,25,Petrol,145,34.5,2.3,25950
Ford,C-MAX,2019,Manual,20,Diesel,145,60.1,1.5,16995
Ford,Fiesta,2018,Manual,34938,Petrol,145,65.7,1.0,11018
Ford,Focus,2017,Manual,11574,Diesel,0,74.3,1.5,11900
Ford,Focus,2018,Manual,17225,Petrol,145,61.4,1.0,12000
Ford,Fiesta,2017,Manual,18734,Petrol,145,54.3,1.2,9000
Ford,Fiesta,2018,Manual,9300,Petrol,145,64.2,1.1,10300
Ford,Fiesta,2018,Manual,21760,Petrol,145,65.7,1.0,10600
Ford,Fiesta,2016,Manual,29122,Petrol,150,47.9,1.6,9980
Ford,Fiesta,2017,Manual,12847,Petrol,0,65.7,1.0,10380
Ford,Focus,2017,Semi-Auto,29927,Diesel,145,74.3,1.5,9980
Ford,Fiesta,2016,Semi-Auto,17457,Petrol,0,57.7,1.0,9533
Ford,Ka+,2018,Manual,11931,Petrol,145,57.7,1.2,8290
Ford,EcoSport,2017,Manual,7573,Petrol,145,52.3,1.0,10699
Ford,Fiesta,2015,Manual,60063,Petrol,20,62.8,1.0,6999
Ford,Fiesta,2017,Manual,24526,Petrol,145,65.7,1.0,9499
Ford,Fiesta,2017,Manual,4070,Petrol,145,64.2,1.1,10290
Ford,Fiesta,2014,Manual,29840,Diesel,0,76.4,1.5,7495
Ford,Kuga,2017,Manual,12995,Diesel,145,60.1,2.0,17995
Ford,Fiesta,2019,Manual,12,Petrol,145,55.4,1.0,14995
Ford,EcoSport,2019,Manual,6145,Petrol,145,52.3,1.0,16495
Ford,Mondeo,2019,Automatic,5000,Diesel,145,58.9,2.0,18995
Ford,EcoSport,2018,Manual,9900,Diesel,145,58.9,1.5,14995
Ford,Fiesta,2018,Manual,5735,Petrol,145,58.9,1.0,12995
Ford,Focus,2019,Manual,12075,Petrol,145,60.1,1.0,14995
Ford,Fiesta,2018,Manual,29951,Petrol,145,65.7,1.0,11900
Ford,EcoSport,2019,Manual,4402,Diesel,145,64.2,1.5,18100
Ford,Fiesta,2017,Manual,22234,Petrol,145,65.7,1.0,9500
Ford,Fiesta,2019,Manual,11337,Petrol,145,58.9,1.0,14600
Ford,Fiesta,2018,Manual,32160,Petrol,145,65.7,1.0,10500
Ford,Fiesta,2018,Manual,6533,Petrol,150,55.4,1.1,10700
Ford,Focus,2017,Semi-Auto,16088,Petrol,150,51.4,1.0,12700
Ford,Fiesta,2018,Manual,11654,Petrol,150,40.3,1.5,16200
Ford,Fiesta,2018,Semi-Auto,3356,Petrol,150,54.3,1.0,13100
Ford,Focus,2013,Manual,47769,Diesel,20,67.3,1.6,6700
Ford,Kuga,2018,Manual,15408,Diesel,150,60.1,2.0,16200
Ford,Grand C-MAX,2016,Manual,15777,Diesel,30,64.2,1.5,10100
Ford,Focus,2014,Manual,69547,Diesel,20,67.3,1.6,6795
Ford,Fiesta,2017,Manual,41197,Petrol,150,47.9,1.6,10699
Ford,Ka+,2018,Manual,7800,Petrol,150,57.7,1.2,7995
Ford,Fiesta,2019,Manual,50,Petrol,150,40.3,1.5,18995
Ford,Ka+,2017,Manual,24000,Petrol,30,57.7,1.2,6695
Ford,C-MAX,2013,Manual,24937,Diesel,30,62.8,1.6,7402
Ford,Ka+,2017,Manual,21792,Petrol,30,57.7,1.2,6999
Ford,Focus,2018,Semi-Auto,16172,Petrol,145,51.4,1.0,11995
Ford,Fiesta,2017,Manual,15969,Petrol,125,54.3,1.2,6991
Ford,Ka+,2017,Manual,6368,Petrol,145,57.7,1.2,7695
Ford,Fiesta,2016,Manual,42045,Petrol,20,62.8,1.0,7980
Ford,Ka+,2019,Manual,4150,Petrol,150,47.9,1.2,9995
Ford,Tourneo Custom,2019,Automatic,5000,Diesel,150,32.8,2.0,25995
Ford,Fiesta,2017,Manual,28294,Petrol,145,65.7,1.0,9277
Ford,Focus,2018,Manual,21217,Petrol,145,41.5,2.0,18481
Ford,Focus,2015,Manual,47325,Diesel,0,74.3,1.5,7890
Ford,Focus,2018,Manual,14835,Petrol,145,57.7,1.0,13820
Ford,Focus,2018,Manual,6507,Petrol,145,60.1,1.0,16277
Ford,Focus,2019,Manual,7539,Petrol,150,60.1,1.0,16100
Ford,Focus,2017,Manual,26476,Petrol,150,60.1,1.0,11600
Ford,Fiesta,2018,Manual,11038,Petrol,150,64.2,1.1,9600
Ford,Focus,2018,Manual,6945,Petrol,150,60.1,1.0,12800
Ford,Mondeo,2018,Manual,15692,Diesel,150,65.7,2.0,14900
Ford,EcoSport,2018,Manual,3753,Petrol,150,54.3,1.0,14500
Ford,Fiesta,2017,Manual,20885,Petrol,150,54.3,1.2,9700
Ford,Grand C-MAX,2017,Manual,29881,Petrol,30,54.3,1.0,11500
Ford,Fiesta,2018,Manual,13336,Petrol,150,65.7,1.0,10500
Ford,Fiesta,2016,Manual,16595,Petrol,0,65.7,1.0,9300
Ford,Fiesta,2018,Manual,10213,Petrol,145,65.7,1.0,11400
Ford,Fiesta,2018,Manual,5541,Petrol,145,64.2,1.1,10900
Ford,EcoSport,2019,Manual,5044,Petrol,145,51.4,1.0,16900
Ford,Fiesta,2014,Manual,28600,Petrol,0,65.7,1.0,8900
Ford,Focus,2018,Manual,6898,Petrol,150,58.9,1.0,15300
Ford,Fiesta,2017,Manual,28330,Petrol,150,65.7,1.0,9200
Ford,EcoSport,2018,Manual,3397,Petrol,150,54.3,1.0,14600
Ford,Focus,2019,Manual,11740,Petrol,145,60.1,1.0,17300
Ford,Fiesta,2018,Manual,10815,Petrol,145,64.2,1.1,9700
Ford,Kuga,2017,Manual,21419,Diesel,145,60.1,2.0,14900
Ford,Kuga,2018,Manual,13843,Petrol,145,45.6,1.5,17100
Ford,Fiesta,2018,Manual,9575,Petrol,145,64.2,1.1,10700
Ford,Focus,2018,Manual,14023,Petrol,145,60.1,1.0,16500
Ford,Fiesta,2013,Manual,45024,Petrol,0,65.7,1.0,7000
Ford,B-MAX,2017,Manual,22649,Petrol,150,55.4,1.0,10500
Ford,Fiesta,2018,Manual,5763,Petrol,145,55.4,1.1,11000
Ford,Fiesta,2018,Manual,33291,Petrol,145,65.7,1.0,11300
Ford,Fiesta,2018,Manual,34553,Petrol,145,65.7,1.0,10000
Ford,Mondeo,2020,Manual,10,Diesel,145,65.7,2.0,22000
Ford,Edge,2016,Manual,48585,Diesel,160,48.7,2.0,17500
Ford,Puma,2020,Manual,484,Petrol,145,50.4,1.0,22500
Ford,Fiesta,2017,Manual,19168,Petrol,145,65.7,1.0,11200
Ford,EcoSport,2018,Manual,5192,Petrol,145,52.3,1.0,15500
Ford,Fiesta,2017,Manual,26294,Petrol,145,47.9,1.6,12500
Ford,Fiesta,2013,Manual,35987,Petrol,30,54.3,1.2,7000
Ford,Fiesta,2017,Manual,7564,Petrol,150,65.7,1.0,11750
Ford,B-MAX,2013,Manual,58381,Petrol,150,47.1,1.4,6000
Ford,Fiesta,2017,Manual,18342,Petrol,150,65.7,1.0,9500
Ford,Fiesta,2018,Manual,13000,Petrol,145,65.7,1.0,12500
Ford,Fiesta,2018,Manual,21637,Petrol,150,65.7,1.0,10500
Ford,Focus,2017,Manual,19825,Petrol,150,61.4,1.0,10250
Ford,Fiesta,2018,Manual,20556,Petrol,150,65.7,1.0,11500
Ford,Mondeo,2020,Manual,25,Diesel,145,65.7,2.0,21000
Ford,Fiesta,2020,Manual,10,Petrol,145,58.9,1.0,17800
Ford,Fiesta,2017,Manual,11365,Petrol,125,54.3,1.2,9800
Ford,Mondeo,2019,Manual,27,Diesel,145,65.7,2.0,20500
Ford,Mondeo,2019,Manual,24,Diesel,145,65.7,2.0,20500
Ford,Mondeo,2019,Manual,15,Diesel,145,65.7,2.0,20500
Ford,Puma,2019,Manual,207,Petrol,145,50.4,1.0,20800
Ford,Fiesta,2018,Manual,15400,Petrol,145,64.2,1.1,9600
Ford,Focus,2019,Manual,7400,Petrol,145,58.9,1.0,16200
Ford,Fiesta,2018,Manual,14881,Petrol,145,65.7,1.0,12500
Ford,Fiesta,2018,Manual,17971,Petrol,145,58.9,1.0,11200
Ford,Fiesta,2018,Manual,7500,Petrol,145,58.9,1.0,11800
Ford,Fiesta,2017,Manual,8965,Petrol,145,64.2,1.1,10500
Ford,Fiesta,2016,Manual,17833,Petrol,125,54.3,1.2,9200
Ford,Fiesta,2017,Manual,21687,Petrol,145,65.7,1.0,9999
Ford,Ka+,2017,Manual,33440,Petrol,145,57.7,1.2,6977
